,year,month,state,Mental_Health_Records_Submitted_2008,Mental_Health_Records_Submitted_2017,Gun_Sale_Denials_2008,Gun_Sale_Denials_2017,Giffords Gun Safety Score,Gun Deaths per 100k People (2018),Gun Death Rate (Ranked High to Low),Rank,# of guns per capita,# of guns registered,Permit Type,Handgun_Carry_Permit_Fee,Years_Valid,5_Year_Cost,Happiness Score,n_incidents
113297,2016,1,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,175
113472,2016,2,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,169
113641,2016,3,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,190
113831,2016,4,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,149
113980,2016,5,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,182
114162,2016,6,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,175
114337,2016,7,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,205
114542,2016,8,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,168
114710,2016,9,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,146
114856,2016,10,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,125
114981,2016,11,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,135
115116,2016,12,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,173
115289,2017,1,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,215
115504,2017,2,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,190
115694,2017,3,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,211
115905,2017,4,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,191
116096,2017,5,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,177
116273,2017,6,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,128
116401,2017,7,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,173
116574,2017,8,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,145
116719,2017,9,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,123
116842,2017,10,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,164
117006,2017,11,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,160
117166,2017,12,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,145
117311,2018,1,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,192
117503,2018,2,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,160
117663,2018,3,Texas,7,284549,87,704,F,12.4,27.0,17,0.021,588696,License to carry a handgun,40.0,5,40,16,149
63117,2014,1,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,6
63123,2014,2,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,2
63125,2014,3,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,7
63132,2014,4,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,9
63141,2014,5,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,7
63148,2014,6,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,8
63156,2014,7,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,13
63169,2014,8,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,8
63177,2014,9,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,16
63193,2014,10,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,10
63203,2014,11,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,8
63211,2014,12,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,7
63218,2015,1,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,10
63228,2015,2,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,12
63240,2015,3,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,9
63249,2015,4,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,7
63256,2015,5,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,13
63269,2015,6,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,16
63285,2015,7,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,13
63298,2015,8,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,16
63314,2015,9,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,13
63327,2015,10,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,13
63340,2015,11,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,7
63347,2015,12,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,5
63352,2016,1,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,6
63358,2016,2,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,11
63369,2016,3,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,5
63374,2016,4,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,10
63384,2016,5,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,11
63395,2016,6,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,12
63407,2016,7,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,14
63421,2016,8,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,6
63427,2016,9,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,7
63434,2016,10,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,3
63437,2016,11,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,8
63445,2016,12,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,16
63461,2017,1,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,10
63471,2017,2,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,9
63480,2017,3,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,7
63487,2017,4,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,8
63495,2017,5,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,9
63504,2017,6,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,11
63515,2017,7,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,16
63531,2017,8,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,16
63547,2017,9,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,9
63556,2017,10,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,14
63570,2017,11,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,16
63586,2017,12,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,11
63597,2018,1,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,13
63610,2018,2,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,7
63617,2018,3,Utah,38,10211,1,73,D-,14.0,21.0,14,0.024,72856,Concealed Firearm Permit,39.0,5,39,2,9
134744,2014,1,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134745,2014,2,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134746,2014,3,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134747,2014,4,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,5
134752,2014,5,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,3
134755,2014,6,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134757,2014,7,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,5
134762,2014,8,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,3
134765,2014,9,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,8
134773,2014,10,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134775,2014,11,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,4
134779,2014,12,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134780,2015,1,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134782,2015,2,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134783,2015,3,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134784,2015,4,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,4
134788,2015,5,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134790,2015,6,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,3
134793,2015,7,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134794,2015,8,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,4
134798,2015,9,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134800,2015,10,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,3
134803,2015,11,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134805,2015,12,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,4
134809,2016,1,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134810,2016,2,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134811,2016,3,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,4
134815,2016,5,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,3
134818,2016,6,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134819,2016,9,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134820,2016,11,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134821,2016,12,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,4
134825,2017,1,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134827,2017,2,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134828,2017,3,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134829,2017,4,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,3
134832,2017,5,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134834,2017,7,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134836,2017,8,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134837,2017,9,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134838,2017,10,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
134839,2017,11,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134841,2018,1,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,3
134844,2018,2,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,2
134846,2018,3,Vermont,1,1310,1,20,D+,11.8,34.0,43,0.009000000000000001,5872,NO PERMITS REQUIRED,0.0,0,0,2,1
103129,2014,1,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,48
103177,2014,2,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,39
103216,2014,3,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,49
103265,2014,4,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,56
103321,2014,5,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,52
103373,2014,6,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,78
103451,2014,7,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,63
103514,2014,8,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,61
103575,2014,9,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,58
103633,2014,10,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,67
103700,2014,11,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,50
103750,2014,12,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,68
103818,2015,1,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,54
103872,2015,2,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,46
103918,2015,3,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,74
103992,2015,4,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,68
104060,2015,5,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,80
104140,2015,6,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,65
104205,2015,7,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,72
104277,2015,8,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,101
104378,2015,9,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,98
104476,2015,10,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,74
104550,2015,11,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,75
104625,2015,12,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,91
104716,2016,1,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,76
104792,2016,2,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,58
104850,2016,3,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,82
104932,2016,4,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,87
105019,2016,5,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,100
105119,2016,6,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,104
105223,2016,7,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,89
105312,2016,8,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,105
105417,2016,9,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,65
105482,2016,10,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,68
105550,2016,11,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,62
105612,2016,12,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,81
105693,2017,1,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,122
105815,2017,2,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,70
105885,2017,3,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,61
105946,2017,4,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,101
106047,2017,5,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,89
106136,2017,6,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,91
106227,2017,7,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,97
106324,2017,8,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,81
106405,2017,9,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,77
106482,2017,10,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,92
106574,2017,11,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,73
106647,2017,12,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,88
106735,2018,1,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,85
106820,2018,2,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,61
106881,2018,3,Virginia,105782,292025,15,488,D,11.9,32.0,5,0.037000000000000005,307822,Concealed handgun permit,50.0,5,50,5,64
91067,2014,1,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,36
91103,2014,2,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,40
91143,2014,3,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,31
91174,2014,4,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,23
91197,2014,5,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,24
91221,2014,6,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,28
91249,2014,7,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,28
91277,2014,8,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,28
91305,2014,9,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,27
91332,2014,10,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,24
91356,2014,11,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,25
91381,2014,12,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,11
91392,2015,1,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,34
91426,2015,2,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,19
91445,2015,3,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,29
91474,2015,4,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,26
91500,2015,5,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,31
91531,2015,6,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,40
91571,2015,7,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,54
91625,2015,8,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,43
91668,2015,9,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,29
91697,2015,10,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,35
91732,2015,11,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,24
91756,2015,12,Washington,38428,124483,54,259,B+,11.1,38.0,36,0.013,91835,Concealed pistol license,36.0,5,36,4,31
